;usageKey;scientificName;canonicalName;rank;status;confidence;note;matchType;kingdom;kingdomKey;synonym;acceptedUsageKey;phylum;order;family;genus;species;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;class;alternatives;idigbio_coreid;idigbio_scientificName;idigbio_taxon_id
287;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;c35481db-0077-4330-a6b1-79ad23dba186;weda fragarioides welzen;100491831.0
288;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;70d6593a-f4ba-4945-911f-d18112d1561f;salacia chinensis l.;15600263.0
289;2837251;Liparis Rich.;Liparis;GENUS;ACCEPTED;97;"Similarity: name=100; authorship=0; kingdom=10; rank=0; status=1; nextMatch=3";EXACT;Plantae;6;False;;Tracheophyta;Asparagales;Orchidaceae;Liparis;;7707728.0;196.0;1169.0;7689.0;2837251.0;;Liliopsida;"[{'usageKey': 11984575, 'scientificName': 'Liparis', 'canonicalName': 'Liparis', 'rank': 'GENUS', 'status': 'DOUBTFUL', 'confidence': 95, 'note': 'Similarity: name=100; authorship=0; kingdom=10; rank=0; status=-5', 'matchType': 'EXACT', 'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'order': 'Asparagales', 'family': 'Orchidaceae', 'genus': 'Liparis', 'kingdomKey': 6, 'phylumKey': 7707728, 'classKey': 196, 'orderKey': 1169, 'familyKey': 7689, 'genusKey': 11984575, 'synonym': False, 'class': 'Liliopsida'}, {'usageKey': 2335959, 'scientificName': 'Liparis Scopoli, 1777', 'canonicalName': 'Liparis', 'rank': 'GENUS', 'status': 'ACCEPTED', 'confidence': 1, 'note': 'Similarity: name=100; authorship=0; kingdom=-100; rank=0; status=1', 'matchType': 'EXACT', 'kingdom': 'Animalia', 'phylum': 'Chordata', 'order': 'Scorpaeniformes', 'family': 'Liparidae', 'genus': 'Liparis', 'kingdomKey': 1, 'phylumKey': 44, 'orderKey': 590, 'familyKey': 8627, 'genusKey': 2335959, 'synonym': False}, {'usageKey': 9751027, 'acceptedUsageKey': 2335959, 'scientificName': 'Liparis Artedi, 1793', 'canonicalName': 'Liparis', 'rank': 'GENUS', 'status': 'SYNONYM', 'confidence': 0, 'note': 'Similarity: name=100; authorship=0; kingdom=-100; rank=0; status=0', 'matchType': 'EXACT', 'kingdom': 'Animalia', 'phylum': 'Chordata', 'order': 'Scorpaeniformes', 'family': 'Liparidae', 'genus': 'Liparis', 'kingdomKey': 1, 'phylumKey': 44, 'orderKey': 590, 'familyKey': 8627, 'genusKey': 2335959, 'synonym': True}, {'usageKey': 6007882, 'acceptedUsageKey': 2220023, 'scientificName': 'Liparis Bosc, 1801', 'canonicalName': 'Liparis', 'rank': 'GENUS', 'status': 'SYNONYM', 'confidence': 0, 'note': 'Similarity: name=100; authorship=0; kingdom=-100; rank=0; status=0', 'matchType': 'EXACT', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'order': 'Amphipoda', 'family': 'Caprellidae', 'genus': 'Caprella', 'kingdomKey': 1, 'phylumKey': 54, 'classKey': 229, 'orderKey': 1231, 'familyKey': 4420, 'genusKey': 2220023, 'synonym': True, 'class': 'Malacostraca'}, {'usageKey': 8377229, 'acceptedUsageKey': 9111269, 'scientificName': 'Liparis Ochsenheimer, 1810', 'canonicalName': 'Liparis', 'rank': 'GENUS', 'status': 'SYNONYM', 'confidence': 0, 'note': 'Similarity: name=100; authorship=0; kingdom=-100; rank=0; status=0', 'matchType': 'EXACT', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'order': 'Lepidoptera', 'family': 'Erebidae', 'genus': 'Penthophera', 'kingdomKey': 1, 'phylumKey': 54, 'classKey': 216, 'orderKey': 797, 'familyKey': 4532185, 'genusKey': 9111269, 'synonym': True, 'class': 'Insecta'}, {'usageKey': 8960134, 'scientificName': 'Liparis', 'canonicalName': 'Liparis', 'rank': 'GENUS', 'status': 'DOUBTFUL', 'confidence': 0, 'note': 'Similarity: name=100; authorship=0; kingdom=-100; rank=0; status=-5', 'matchType': 'EXACT', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'order': 'Coleoptera', 'family': 'Curculionidae', 'genus': 'Liparis', 'kingdomKey': 1, 'phylumKey': 54, 'classKey': 216, 'orderKey': 1470, 'familyKey': 4239, 'genusKey': 8960134, 'synonym': False, 'class': 'Insecta'}, {'usageKey': 1175013, 'scientificName': 'Liparis', 'canonicalName': 'Liparis', 'rank': 'GENUS', 'status': 'DOUBTFUL', 'confidence': 0, 'note': 'Similarity: name=100; authorship=0; kingdom=-100; rank=0; status=-5', 'matchType': 'EXACT', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'order': 'Coleoptera', 'family': 'Curculionidae', 'genus': 'Liparis', 'kingdomKey': 1, 'phylumKey': 54, 'classKey': 216, 'orderKey': 1470, 'familyKey': 4239, 'genusKey': 1175013, 'synonym': False, 'class': 'Insecta'}]";22286e25-056b-40bc-8ad1-3c3db8af333a;liparis;208578.0
290;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;29eaac44-40b9-47c8-bea8-5a6c1781b736;piptospatha n.e. br.;40009385.0
291;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;fc314a53-0c19-463c-820c-235ccf61b394;timonius dc.;40014650.0
292;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;39a4de94-2300-4d85-8370-62ce4d2b072a;myrsine rawacensis a. dc.;50228278.0
293;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;216c60de-9e85-44c4-aeeb-0e27a4bcbf2c;asclepiadaceae borkh.;42000279.0
294;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;c2389b11-1b49-49c4-afb6-94edcb51565e;gmelina l.;40015551.0
295;2651676;Pteris L.;Pteris;GENUS;ACCEPTED;96;"Similarity: name=100; authorship=0; kingdom=10; rank=0; status=1; nextMatch=0";EXACT;Plantae;6;False;;Tracheophyta;Polypodiales;Pteridaceae;Pteris;;7707728.0;7228684.0;392.0;2367.0;2651676.0;;Polypodiopsida;"[{'usageKey': 2650734, 'acceptedUsageKey': 2651126, 'scientificName': 'Pteris Gled. ex Scop.', 'canonicalName': 'Pteris', 'rank': 'GENUS', 'status': 'SYNONYM', 'confidence': 96, 'note': 'Similarity: name=100; authorship=0; kingdom=10; rank=0; status=0', 'matchType': 'EXACT', 'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'order': 'Polypodiales', 'family': 'Dryopteridaceae', 'genus': 'Dryopteris', 'kingdomKey': 6, 'phylumKey': 7707728, 'classKey': 7228684, 'orderKey': 392, 'familyKey': 2373, 'genusKey': 2651126, 'synonym': True, 'class': 'Polypodiopsida'}, {'usageKey': 8370099, 'scientificName': 'Pteris Gled., 1764', 'canonicalName': 'Pteris', 'rank': 'GENUS', 'status': 'DOUBTFUL', 'confidence': 95, 'note': 'Similarity: name=100; authorship=0; kingdom=10; rank=0; status=-5', 'matchType': 'EXACT', 'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'order': 'Polypodiales', 'family': 'Dryopteridaceae', 'genus': 'Pteris', 'kingdomKey': 6, 'phylumKey': 7707728, 'classKey': 7228684, 'orderKey': 392, 'familyKey': 2373, 'genusKey': 8370099, 'synonym': False, 'class': 'Polypodiopsida'}]";975fa539-1424-492c-8369-ced97168e909;pteris;19384.0
296;7707728;Tracheophyta;Tracheophyta;PHYLUM;ACCEPTED;96;nextMatch=0;HIGHERRANK;Plantae;6;False;;Tracheophyta;;;;;7707728.0;;;;;;;"[{'usageKey': 3083481, 'acceptedUsageKey': 3083455, 'scientificName': 'Belvisia Desv.', 'canonicalName': 'Belvisia', 'rank': 'GENUS', 'status': 'SYNONYM', 'confidence': 96, 'note': 'Similarity: name=100; authorship=0; kingdom=10; rank=0; status=0', 'matchType': 'EXACT', 'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'order': 'Ericales', 'family': 'Lecythidaceae', 'genus': 'Napoleonaea', 'kingdomKey': 6, 'phylumKey': 7707728, 'classKey': 220, 'orderKey': 1353, 'familyKey': 3990, 'genusKey': 3083455, 'synonym': True, 'class': 'Magnoliopsida'}, {'usageKey': 3229313, 'acceptedUsageKey': 2650523, 'scientificName': 'Belvisia Mirb.', 'canonicalName': 'Belvisia', 'rank': 'GENUS', 'status': 'SYNONYM', 'confidence': 96, 'note': 'Similarity: name=100; authorship=0; kingdom=10; rank=0; status=0', 'matchType': 'EXACT', 'kingdom': 'Plantae', 'phylum': 'Tracheophyta', 'order': 'Polypodiales', 'family': 'Polypodiaceae', 'genus': 'Lepisorus', 'kingdomKey': 6, 'phylumKey': 7707728, 'classKey': 7228684, 'orderKey': 392, 'familyKey': 2368, 'genusKey': 2650523, 'synonym': True, 'class': 'Polypodiopsida'}]";4805b51f-d755-4a20-b2e3-b898dbe3225f;belvisia;317025.0
297;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;c8907d76-9a88-4041-919a-e829b2a5792b;ardisia forbesii s. moore;50286571.0
298;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;8650ebb4-79d5-4e61-9904-bdc998704007;calamus l.;40034402.0
299;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;d57e5f4d-5172-4855-bc43-7cdb79b1693f;salacia chinensis l.;15600263.0
300;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;e2eabd6c-c316-4241-aa80-3958b8f4b592;syzygium p. browne ex gaertn.;40009310.0
301;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;2c506d69-4fd0-4210-ae5f-ade595f8da0c;ficus aurita blume;100337223.0
302;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;28b393c3-2584-40e5-b305-5b04c54df918;pterobryaceae kindb.;35002796.0
303;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;08011f5f-d2b2-48cf-9d6c-93a74dc3223c;rubiaceae juss.;42000315.0
304;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;4735a4df-8104-42ab-aede-f1f4370ceac0;orchidaceae juss.;42000388.0
305;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;6aef9776-35e2-460c-a3ec-3e6927f16450;litsea lam.;40007934.0
306;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;0476b37a-15ca-475b-8bec-881db2d44ecc;syzygium p. browne ex gaertn.;40009310.0
307;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;1af92e79-fe1c-4f93-b60c-b3a14e3a013f;mallotus lour.;40012795.0
308;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;fc27fb95-882d-4031-b728-35689c2e8a7d;marumia blume;40014447.0
309;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;a2ff4bc6-cdcd-4283-94ea-8a662f473963;syzygium p. browne ex gaertn.;40009310.0
310;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;9bf279fa-c382-4986-92ae-0a6912d96ac3;syzygium p. browne ex gaertn.;40009310.0
311;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;918bee15-b2ed-414c-9eda-fe79cfb62969;orchidaceae juss.;42000388.0
312;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;27e995c5-1ffb-4f28-8509-85f8353a5d53;polypodiaceae j. presl & c. presl;42000407.0
313;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;9bc614ac-b48a-41f1-8531-d035d7a38aff;leea indica (burm. f.) merr.;34000941.0
314;7399230;Schistochila aligera (Nees & Blume) J.B.Jack & Steph.;Schistochila aligera;SPECIES;ACCEPTED;100;"Similarity: name=110; authorship=0; kingdom=10; rank=0; status=1; singleMatch=5";EXACT;Plantae;6;False;;Marchantiophyta;Jungermanniales;Schistochilaceae;Schistochila;Schistochila aligera;9.0;126.0;381.0;2276.0;2689001.0;7399230.0;Jungermanniopsida;;01065e4c-e671-4ad1-b0b1-34f38ce091dc;schistochila aligera;193732.0
315;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;6b4e89b0-fbfc-4ac5-805e-3bc45d0505a9;canarium l.;40000597.0
316;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;291e780a-7605-4f46-aab9-2ff44e4d7e87;syzygium p. browne ex gaertn.;40009310.0
317;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;61038219-1ced-43e0-a3f2-0a0fa60a8c70;microcos l.;40018869.0
318;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;6699fac0-e277-49ad-b7b6-83bae0004003;canthium lam.;40000814.0
319;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;b59fd1d9-67c3-4564-b2ee-ee872e4216d4;kibara endl.;40035365.0
320;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;79168e9c-86e7-4366-97de-69544a3341e6;kibara endl.;40035365.0
321;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;d480c554-3f1c-4e52-a202-6bfd5d3c9394;kibara endl.;40035365.0
322;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;d40ac059-382d-4660-bc32-7285972f28b8;litsea lam.;40007934.0
323;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;14035b69-b70b-46a4-95c4-88770c2284a9;ficus l.;40009268.0
324;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;2640e8cb-9ba7-4009-9c4b-d792f18432da;eria lindl.;40004891.0
325;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;4980c17e-2bfd-4b6e-b413-8d57107cb4cd;casearia glabra roxb.;100306937.0
326;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;a6ec5099-5551-471f-982b-d4b6d0f07bd9;casearia glabra roxb.;100306937.0
327;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;c437d4c3-38b0-40a4-b5e9-5d7314ec7e1e;tectaria lobbii (hook.) copel.;26614456.0
328;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;8e8ce6fd-eeed-4c78-a46d-9ff856f4ac12;phaleria jack;40006202.0
329;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;dfe231e4-288f-4ff7-bf0c-be8f0d2cc672;vernonia schreb.;40023887.0
330;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;338d9a06-dc31-45b3-baa1-6e05076a4f57;syzygium p. browne ex gaertn.;40009310.0
331;7992683;Ptychanthus sulcatus (Nees) Nees;Ptychanthus sulcatus;SPECIES;SYNONYM;100;"Similarity: name=110; authorship=0; kingdom=10; rank=0; status=0; singleMatch=5";EXACT;Plantae;6;True;8340568.0;Marchantiophyta;Porellales;Lejeuneaceae;Spruceanthus;Spruceanthus sulcatus;9.0;126.0;377.0;6118.0;2688884.0;8340568.0;Jungermanniopsida;;2fa145f8-770b-4801-9b28-a6f0b4af9424;ptychanthus sulcatus;192176.0
332;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;ca3e45a5-7ff6-479f-b1fb-e0820b46cea1;kibara endl.;40035365.0
333;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;682dc9f8-8100-4d9f-9627-04b98e26b4ae;morinda l.;40022806.0
334;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;9b017684-c7d5-4164-b01d-9fa4e97c69a7;syzygium p. browne ex gaertn.;40009310.0
335;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;a111ffe8-ef69-4441-b736-8abd9809743e;syzygium p. browne ex gaertn.;40009310.0
336;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;93d96511-daca-4e3a-ad2c-6cc6d17e840e;uvaria l.;40022351.0
337;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;f7fefdc4-9028-4ca3-acec-240b039b9007;vanilla mill.;40023076.0
338;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;72cc3a32-1b62-4b74-98ec-d75ab793f4a6;apocynaceae juss.;42000278.0
339;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;fee0ad15-665a-40c8-a3af-a54e4e90245a;sapindaceae juss.;42000256.0
340;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;3c8a4471-6b01-4850-90e1-21ad3f65a79f;ficus l.;40009268.0
341;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;06ae176c-2fbb-407f-ac47-972dea1237f9;macropsychanthus novo-guineensis pulle;13060362.0
342;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;66ff01bc-5156-4e66-a513-ddde8e466e8f;syzygium p. browne ex gaertn.;40009310.0
343;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;ab63e2f6-def8-4868-b154-813f2239bcd8;syzygium p. browne ex gaertn.;40009310.0
344;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;84405d92-d2b6-4c5d-b7d0-9fa8b46fc8f5;cissus repens lam.;34000555.0
345;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;c7c150c4-1855-4669-8011-a32b85f3de2a;neosepicaea diels;40027201.0
346;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;9a7581c6-727d-42f0-b51f-44ee9723f7b4;canthium lam.;40000814.0
347;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;34ca9d8e-4e5a-4b6b-908f-291fbba993b5;eria lindl.;40004891.0
348;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;fd52d1fd-ad20-40ab-a6fc-848764fa5034;malaxis amplectens (j.j. sm.) ames & c. schweinf.;50029564.0
349;3039163;Cissus nodosa Blume;Cissus nodosa;SPECIES;ACCEPTED;100;"Similarity: name=110; authorship=0; kingdom=10; rank=0; status=1; singleMatch=5";EXACT;Plantae;6;False;;Tracheophyta;Vitales;Vitaceae;Cissus;Cissus nodosa;7707728.0;220.0;7222050.0;6672.0;3039160.0;3039163.0;Magnoliopsida;;5e4d22fc-e504-4409-addb-95047a883953;cissus nodosa;13578.0
350;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;;203e7f5a-dc86-4e9b-9ff9-204992002e5d;glochidion j.r. forst. & g. forst.;40014990.0
351;11058390;Eucalyx comatus (Nees) Verd.;Eucalyx comatus;SPECIES;SYNONYM;100;"Similarity: name=110; authorship=0; kingdom=10; rank=0; status=0; singleMatch=5";EXACT;Plantae;6;True;7537550.0;Marchantiophyta;Jungermanniales;Solenostomataceae;Solenostoma;Solenostoma comatum;9.0;126.0;381.0;6128.0;8123202.0;7537550.0;Jungermanniopsida;;19a405c4-4991-4e8a-9c5a-9cac842c5bf0;eucalyx comatus;211843.0
352;6;Plantae;Plantae;KINGDOM;ACCEPTED;99;"Similarity: name=100; classification=4; rank=12; status=1; nextMatch=5";HIGHERRANK;Plantae;6;False;;;;;;;;;;;;;;"[{'usageKey': 11056213, 'acceptedUsageKey': 8326285, 'scientificName': 'Eucalyx hasskarlianus (Nees) Verd.', 'canonicalName': 'Eucalyx hasskarlianus', 'rank': 'SPECIES', 'status': 'SYNONYM', 'confidence': 0, 'note': 'Similarity: name=-10; authorship=0; kingdom=10; rank=0; status=0', 'matchType': 'FUZZY', 'kingdom': 'Plantae', 'phylum': 'Marchantiophyta', 'order': 'Jungermanniales', 'family': 'Solenostomataceae', 'genus': 'Solenostoma', 'species': 'Solenostoma haskarlianum', 'kingdomKey': 6, 'phylumKey': 9, 'classKey': 126, 'orderKey': 381, 'familyKey': 6128, 'genusKey': 8123202, 'speciesKey': 8326285, 'synonym': True, 'class': 'Jungermanniopsida'}, {'usageKey': 11052129, 'acceptedUsageKey': 8326285, 'scientificName': 'Eucalyx hasskarlianus (Nees) Verd. ex Vána', 'canonicalName': 'Eucalyx hasskarlianus', 'rank': 'SPECIES', 'status': 'SYNONYM', 'confidence': 0, 'note': 'Similarity: name=-10; authorship=0; kingdom=10; rank=0; status=0; 2 synonym homonyms; nextMatch=0', 'matchType': 'FUZZY', 'kingdom': 'Plantae', 'phylum': 'Marchantiophyta', 'order': 'Jungermanniales', 'family': 'Solenostomataceae', 'genus': 'Solenostoma', 'species': 'Solenostoma haskarlianum', 'kingdomKey': 6, 'phylumKey': 9, 'classKey': 126, 'orderKey': 381, 'familyKey': 6128, 'genusKey': 8123202, 'speciesKey': 8326285, 'synonym': True, 'class': 'Jungermanniopsida'}, {'usageKey': 11387779, 'scientificName': 'Plantae', 'canonicalName': 'Plantae', 'rank': 'GENUS', 'status': 'DOUBTFUL', 'confidence': 29, 'note': 'Similarity: name=100; classification=4; rank=-70; status=-5', 'matchType': 'EXACT', 'kingdom': 'Plantae', 'genus': 'Plantae', 'kingdomKey': 6, 'genusKey': 11387779, 'synonym': False}]";81763c5a-92c3-4e13-b04c-eb5af8bb5e1c;eucalyx haskarliana;285039.0
